"","metabolite","beta","se","p_val","metabolite_model"
"123","hydroxyphenyllactate",0.0105394183931971,0.006,0.102860070965723,"Continuous"
"124","aminoisobutyrate",0.0119012336445837,0.005,0.0233350673928212,"Continuous"
"125","betahydroxy5cholestenoate",0.00603670478084665,0.006,0.291190151392376,"Continuous"
"126","bhydroxy5cholenoicacid",0.00175567752062314,0.007,0.790067913190211,"Continuous"
"127","carboxy4methyl5propyl2furanpropanoateCMPF",0.0106240648860577,0.006,0.0631175946823277,"Continuous"
"128","hydroxy2ethylpropionate",0.00444016279911562,0.006,0.421411336041101,"Continuous"
"129","hydroxy3methylglutarate",0.00701690990072532,0.006,0.204122853706476,"Continuous"
"130","hydroxybutyrateBHBA",-0.0053098725141036,0.005,0.301453344020521,"Continuous"
"131","hydroxybutyrylcarnitine1",-0.0109112448042749,0.006,0.0773090667572628,"Continuous"
"132","hydroxybutyrylcarnitine2",-0.00403967842929162,0.006,0.492383971184459,"Continuous"
"133","hydroxydecanoate3",0.00172690164590493,0.005,0.728217625766927,"Continuous"
"134","hydroxyhexanoate3",0.00395937561314724,0.006,0.471658511970747,"Continuous"
"135","hydroxyhippurate3",-0.0055066523152473,0.006,0.350446228073517,"Continuous"
"136","hydroxyisobutyrate",0.00352070057397457,0.005,0.495784033867926,"Continuous"
"137","hydroxylaurate",-0.00219003818559749,0.006,0.691716660556485,"Continuous"
"138","hydroxyoctanoate3",0.00429375864639519,0.005,0.401068900736586,"Continuous"
"139","hydroxypyridinesulfate",-0.00914031593738443,0.005,0.0563553380799544,"Continuous"
"140","hydroxysebacate",-0.00367385359813191,0.005,0.501752172273462,"Continuous"
"141","indoxylsulfate",0.00194616546105044,0.005,0.690646110809858,"Continuous"
"142","methoxycatecholsulfate1",0.00222905929875315,0.005,0.643174065655762,"Continuous"
"143","methoxytyraminesulfate",-0.00459456692907576,0.006,0.466859885584264,"Continuous"
"144","methoxytyrosine",-0.00287896996488146,0.005,0.566314525607006,"Continuous"
"145","methylcatecholsulfate1",-0.0056680122753993,0.005,0.266939966082967,"Continuous"
"146","methyl2oxobutyrate",0.0037283910224983,0.006,0.546308577929549,"Continuous"
"147","methyl2oxovalerate",-0.00309431217658415,0.006,0.594663986424372,"Continuous"
"148","methylglutaconate",0.00229668421209809,0.006,0.69594513727818,"Continuous"
"149","methylglutarylcarnitine2",0.00242469745498616,0.007,0.709289097239208,"Continuous"
"150","methylhistidine3",0.00234911236350601,0.005,0.613561104552564,"Continuous"
"151","methylxanthine3",0.00461764199133544,0.005,0.359461778126908,"Continuous"
"152","phenylpropionatehydrocinnamate",0.00398402092006449,0.006,0.496761587340852,"Continuous"
"153","ureidopropionate",0.0023110067497373,0.005,0.663550634826705,"Continuous"
"154","acetamidobutanoate",0.00602845712813141,0.006,0.313877473942902,"Continuous"
"155","allylphenolsulfate",0.0135740377998651,0.005,0.00645867240012632,"Continuous"
"156","ethylphenylsulfate4",0.0115568893266234,0.006,0.0479645636487706,"Continuous"
"157","guanidinobutanoate",-0.00287084069419718,0.006,0.635410774188181,"Continuous"
"158","hydroxybenzoate",0.00608593126844059,0.005,0.264151562287083,"Continuous"
"159","hydroxychlorothalonil",0.00383700545352392,0.006,0.542697465114781,"Continuous"
"160","hydroxyhippurate4",-0.00288938455466812,0.007,0.695516837500296,"Continuous"
"161","hydroxyphenylpyruvate",0.00705432654991978,0.005,0.159887783832158,"Continuous"
"162","methyl2oxopentanoate",-0.00148903223437299,0.006,0.796855593149948,"Continuous"
"163","methylcatecholsulfate",0.000762130890544744,0.005,0.880621030726993,"Continuous"
"164","vinylphenolsulfate",-0.00232915271632904,0.007,0.729354836995353,"Continuous"
"165","galactosylhydroxyLlysine",-0.00485829458410676,0.007,0.507993018617917,"Continuous"
"166","dihydrothymine",0.00475477228618913,0.006,0.429123281221693,"Continuous"
"167","acetylamino6amino3methyluracil",-0.00818345262517913,0.005,0.0775513129979629,"Continuous"
"168","acetylamino6formylamino3methyluracil",-0.0017466180708508,0.005,0.724214215952296,"Continuous"
"169","alphaandrostan3alpha17betadiolmonosulfate1",0.00036125810030077,0.007,0.959287866001447,"Continuous"
"170","alphaandrostan3beta17alphadioldisulfate",0.00116106363759087,0.006,0.840603374433496,"Continuous"
"171","alphaandrostan3beta17betadioldisulfate",-0.0054801518047387,0.007,0.438629742458058,"Continuous"
"172","alphaandrostan3beta17betadiolmonosulfate2",-0.00476853051420488,0.006,0.441068932535345,"Continuous"
"173","alphapregnan3beta20alphadioldisulfate",-0.00344514873959805,0.006,0.555581156403496,"Continuous"
"174","alphapregnan3beta20alphadiolmonosulfate2",-0.00117802366098941,0.007,0.871102384908783,"Continuous"
"175","alphapregnan3beta20betadiolmonosulfate1",0.00250256313976343,0.006,0.672238840241158,"Continuous"
"176","bromotryptophan",0.00128356782058167,0.006,0.824480589811455,"Continuous"
"177","dodecenoate121n7",-0.00380978387686419,0.006,0.493672633536475,"Continuous"
"178","hydroxylysine",0.00361827769795744,0.006,0.550773813239938,"Continuous"
"179","methylthioadenosineMTA",0.0134587806367848,0.006,0.0205964181334191,"Continuous"
"180","methyluridineribothymidine",0.000844526265403533,0.006,0.892587527437675,"Continuous"
"181","oxoproline",0.00663784035362447,0.006,0.249376157946484,"Continuous"
"182","hydroxyindolesulfate",0.00198095122559462,0.005,0.673164455788505,"Continuous"
"183","oxopiperidine2carboxylate",0.00391024331855365,0.005,0.457379788178296,"Continuous"
"184","alphahydroxy3oxo4cholestenoate7Hoca",0.00779022359039574,0.005,0.143836666946693,"Continuous"
"185","methylguanine",0.0152977266649436,0.005,0.0019071751727465,"Continuous"
"186","methylxanthine7",0.00316067454794687,0.006,0.57310629514591,"Continuous"
"187","DiHOME910",0.00321269431773037,0.006,0.576169568346226,"Continuous"
"188","acetylcarnitineC2",-0.00681365926348242,0.005,0.188218425540626,"Continuous"
"189","acisoga",-0.00442550013786875,0.006,0.424735289745654,"Continuous"
"190","aconitate",0.00644810132849232,0.006,0.280377088879979,"Continuous"
"191","adenine",0.00779020348914163,0.005,0.120140484233819,"Continuous"
"192","adenosine",0.00322284703284687,0.005,0.52913944981155,"Continuous"
"193","adipoylcarnitineC6DC",0.00127678082290323,0.006,0.833737900185239,"Continuous"
"194","ADpSGEGDFXAEGGGVR",-0.00496006755178704,0.005,0.342132134001893,"Continuous"
"195","adrenate224n6",-0.0076106773886136,0.006,0.180488022540149,"Continuous"
"196","alanine",0.015424453366323,0.005,0.00235275713331892,"Continuous"
"197","allantoin",-0.000508375928569785,0.006,0.928198478986903,"Continuous"
"198","alliin",0.0104009131742617,0.005,0.036488734010823,"Continuous"
"199","alphahydroxyisocaproate",0.00769217938042073,0.007,0.278485980587816,"Continuous"
"200","alphahydroxyisovalerate",0.00228453200828783,0.007,0.726190981200247,"Continuous"
"201","alphaketobutyrate",-0.00215410996799771,0.006,0.727146661025168,"Continuous"
"202","alphaketoglutarate",0.00262388849075114,0.006,0.653892729893907,"Continuous"
"203","alphatocopherol",-0.000112061127395847,0.006,0.983932938866094,"Continuous"
"204","adenosine5monophosphateAMP",-0.00579928526724626,0.007,0.433044984299249,"Continuous"
"205","androsteroidmonosulfateC19H28O6S1",0.00167894146069938,0.006,0.777738706771896,"Continuous"
"206","androstenediol3alpha17alphamonosulfate2",0.00228109151865417,0.006,0.689832800305165,"Continuous"
"207","androstenediol3alpha17alphamonosulfate3",-0.000294071135795053,0.01,0.975417054258874,"Continuous"
"208","androstenediol3beta17betadisulfate1",-0.0068860688241131,0.007,0.316418729730348,"Continuous"
"209","androstenediol3beta17betadisulfate2",0.000234605094950832,0.006,0.969968884232177,"Continuous"
"210","androstenediol3beta17betamonosulfate1",-0.00400257245264208,0.006,0.523554403967271,"Continuous"
"211","androstenediol3beta17betamonosulfate2",-0.0133913053763323,0.006,0.0172342252146303,"Continuous"
"212","androsteronesulfate",0.00491337416444566,0.007,0.467196133426411,"Continuous"
"213","arabinose",0.000180310064978789,0.006,0.975744439355285,"Continuous"
"214","arabitolxylitol",0.0018026722689602,0.006,0.778815081580055,"Continuous"
"215","arabonatexylonate",-0.00373703673323318,0.005,0.486950506520813,"Continuous"
"216","arachidate200",-0.00573505067231746,0.006,0.303588782949745,"Continuous"
"217","arachidonate204n6",-0.00438364427137828,0.005,0.408509237042702,"Continuous"
"218","arachidonoylcholine",-0.00022196444773465,0.006,0.969006207644596,"Continuous"
"219","argininate",-0.000168895060961668,0.005,0.972951346229098,"Continuous"
"220","arginine",0.00437991975411854,0.005,0.389492834080466,"Continuous"
"221","asparagine",-0.000487056195305819,0.006,0.931698091634101,"Continuous"
"222","aspartate",-0.00500867228151333,0.005,0.328585761438609,"Continuous"
"223","azelatenonanedioate",0.00753729829798388,0.006,0.194684473610042,"Continuous"
"224","behenoyldihydrosphingomyelind180220",-0.00383311188168782,0.006,0.489627476755353,"Continuous"
"225","behenoylsphingomyelind181220",-0.00363742221147483,0.006,0.522031822323601,"Continuous"
"226","benzoate",-0.00183462931530236,0.005,0.692123556919361,"Continuous"
"227","betacitrylglutamate",0.00596558878645106,0.005,0.262172120859938,"Continuous"
"228","betacryptoxanthin",0.00171386439172902,0.006,0.772617695329266,"Continuous"
"229","betahydroxyisovalerate",0.00628557860753085,0.007,0.334797947106995,"Continuous"
"230","betaine",0.00404231882682576,0.006,0.508651529876722,"Continuous"
"231","bilirubinZZ",0.00901873109368459,0.006,0.152029575053959,"Continuous"
"232","bilirubinEE",0.00392200641146896,0.005,0.401946127037714,"Continuous"
"233","bilirubinEZorZE",0.00996247026352266,0.006,0.0992973090642119,"Continuous"
"234","biliverdin",0.00436026537829549,0.006,0.429434487335457,"Continuous"
"235","butyrylcarnitineC4",0.00222431212970216,0.006,0.687837143616965,"Continuous"
"236","caffeine",-0.00583054443496023,0.005,0.221002701052162,"Continuous"
"237","caprate100",0.000226375925214145,0.005,0.966442864913323,"Continuous"
"238","caproate60",-0.00193677537521799,0.005,0.683482375412416,"Continuous"
"239","caprylate80",0.00370623893214677,0.005,0.484409823184989,"Continuous"
"240","carboxyethylGABA",0.00224963497440903,0.006,0.718360793260741,"Continuous"
"241","carnitine",0.000750235168952011,0.006,0.899071700755119,"Continuous"
"242","carotenediol1",0.000658175570347337,0.007,0.92307284191668,"Continuous"
"243","carotenediol2",0.00121882485867602,0.007,0.866170686540863,"Continuous"
"244","catecholsulfate",0.00210679818521612,0.005,0.696023087292118,"Continuous"
"245","ceramided182241d181242",0.00887914712979308,0.005,0.0945395872031649,"Continuous"
"246","cerotoylcarnitineC26",-0.00262260914750961,0.005,0.629875675310452,"Continuous"
"247","Cglycosyltryptophan",-0.00125202633513353,0.007,0.847847613226051,"Continuous"
"248","cholate",-0.0058039106257222,0.006,0.302363829220645,"Continuous"
"249","cholesterol",-0.0055081867853035,0.006,0.324021861365375,"Continuous"
"250","choline",-0.00101725745085149,0.005,0.850552472925336,"Continuous"
"251","cinnamoylglycine",0.00116711824186724,0.005,0.822615369854349,"Continuous"
"252","cis4decenoylcarnitineC101",0.00306000790487032,0.006,0.596879915940124,"Continuous"
"253","citrate",0.006186861191263,0.006,0.273178828560118,"Continuous"
"254","citrulline",-0.00862925170089207,0.006,0.152357264217454,"Continuous"
"255","cortisol",-0.00163264694032611,0.005,0.744199825479146,"Continuous"
"256","cortisone",-0.00329179243321037,0.006,0.560212347181253,"Continuous"
"257","creatine",-0.00601789754705038,0.006,0.307642865672299,"Continuous"
"258","creatinine",0.0195973872126499,0.01,0.0486954157469347,"Continuous"
"259","cysglyoxidized",0.0121731465948117,0.005,0.0213501301848769,"Continuous"
"260","cystathionine",0.00602228325824279,0.006,0.283254415052234,"Continuous"
"261","cysteine",0.0057549972219264,0.005,0.216015295699649,"Continuous"
"262","cysteinessulfate",-0.0131421639243827,0.005,0.00665788998902357,"Continuous"
"263","cysteinesulfinicacid",-0.000936167670465553,0.005,0.862350539987884,"Continuous"
"264","cysteineglutathionedisulfide",0.00428474567478356,0.005,0.43343683650004,"Continuous"
"265","cysteinylglycine",0.0101403972797844,0.005,0.0451477023677758,"Continuous"
"266","cystine",0.00469686604052046,0.006,0.417467688602686,"Continuous"
"267","cytidine",-0.000318860838447537,0.006,0.958266656652852,"Continuous"
"268","decanoylcarnitineC10",-0.00013486248491514,0.006,0.980798417132865,"Continuous"
"269","dehydroisoandrosteronesulfateDHEAS",-0.000758074379659406,0.007,0.909714106107245,"Continuous"
"270","deoxycarnitine",0.015220642887562,0.008,0.0710288984545933,"Continuous"
"271","dihomolinoleate202n6",-0.00633852796899494,0.006,0.309835186021409,"Continuous"
"272","dihomolinolenate203n3orn6",-0.00499652934440127,0.006,0.38950796317948,"Continuous"
"273","dihomolinolenoylcholine",-0.00148073842458315,0.006,0.805112787989188,"Continuous"
"274","dihydroorotate",0.00760414843442633,0.006,0.182625523317214,"Continuous"
"275","dimethylarginineSDMA.ADMA",0.0106443139287586,0.006,0.0920041911049096,"Continuous"
"276","dimethylglycine",0.00657277150193011,0.005,0.220889892223149,"Continuous"
"277","docosadienoate222n6",-0.00515735566184398,0.006,0.388527646359548,"Continuous"
"278","docosadioate",0.00689929107231502,0.006,0.246410122303388,"Continuous"
"279","docosahexaenoateDHA226n3",0.00139083575574649,0.007,0.831696112274566,"Continuous"
"280","docosahexaenoylcholine",0.00200996282716601,0.006,0.746108996919877,"Continuous"
"281","docosapentaenoaten3DPA225n3",-0.00471432242235092,0.006,0.466615541503191,"Continuous"
"282","docosapentaenoaten6DPA225n6",-0.00837475726650139,0.006,0.136792934761672,"Continuous"
"283","dodecanedioate",-0.00261720135636586,0.005,0.616600473045374,"Continuous"
"284","dopamine3Osulfate",0.00108945170494249,0.006,0.861949837527102,"Continuous"
"285","DSGEGDFXAEGGGVR",-0.000160503718230013,0.006,0.979176958705606,"Continuous"
"286","ectoine",0.00555202741641652,0.006,0.378800642335712,"Continuous"
"287","eicosanodioate",-0.001347286592417,0.006,0.826725863025251,"Continuous"
"288","eicosapentaenoateEPA205n3",0.00569226606303996,0.006,0.338625873506733,"Continuous"
"289","eicosenoate201",-0.00646298535644179,0.006,0.27809151334526,"Continuous"
"290","epiandrosteronesulfate",0.000178766427094698,0.006,0.977723877673315,"Continuous"
"291","ergothioneine",0.00554907814102059,0.007,0.433492861735181,"Continuous"
"292","erucate221n9",-0.00607575744997452,0.006,0.296776246424331,"Continuous"
"293","erythritol",0.00546117755467949,0.006,0.389388932729828,"Continuous"
"294","erythronate",0.00622778317663482,0.006,0.314512882928495,"Continuous"
"295","ethylmalonate",0.00339589219299384,0.005,0.531461175321134,"Continuous"
"296","etiocholanoloneglucuronide",-0.00726277479135291,0.006,0.251647846824359,"Continuous"
"297","eugenolsulfate",-0.00557584441548782,0.005,0.268200138919416,"Continuous"
"298","fructose",-0.00823702783930228,0.006,0.159329693350582,"Continuous"
"299","fumarate",0.00828165631825947,0.005,0.11399155076113,"Continuous"
"300","gammaCEHC",0.00906715586898021,0.006,0.1260035212495,"Continuous"
"301","gammaCEHCglucuronide",0.00392249240380859,0.006,0.494112930512993,"Continuous"
"302","gammaglutamyl2aminobutyrate",0.00210446338424301,0.005,0.692174496301969,"Continuous"
"303","gammaglutamylalanine",0.0100828492569657,0.005,0.0467697492891409,"Continuous"
"304","gammaglutamylalphalysine",0.00827233214639841,0.006,0.153740340040652,"Continuous"
"305","gammaglutamylepsilonlysine",0.000665642024323693,0.007,0.925228076207533,"Continuous"
"306","gammaglutamylglutamate",0.0110179560359334,0.006,0.076327904628015,"Continuous"
"307","gammaglutamylglutamine",0.00543348196579693,0.005,0.298389530796595,"Continuous"
"308","gammaglutamylglycine",0.0067397809945462,0.005,0.216450300867085,"Continuous"
"309","gammaglutamylhistidine",0.00342017400905971,0.007,0.634169622944633,"Continuous"
"310","gammaglutamylisoleucine",0.0104340829623565,0.007,0.153532587068682,"Continuous"
"311","gammaglutamylleucine",0.0144875155064432,0.006,0.0141782168581961,"Continuous"
"312","gammaglutamylmethionine",0.0131812607924462,0.006,0.0205793976583376,"Continuous"
"313","gammaglutamylphenylalanine",0.0144991102166682,0.007,0.0442624348832746,"Continuous"
"314","gammaglutamylthreonine",0.0112555831617782,0.005,0.0361680595861594,"Continuous"
"315","gammaglutamyltryptophan",0.00279949238577216,0.006,0.625823729940443,"Continuous"
"316","gammaglutamyltyrosine",0.0130200045278764,0.006,0.0369310496145131,"Continuous"
"317","gammaglutamylvaline",0.0178861022954731,0.006,0.00537701599718101,"Continuous"
"318","gammatocopherolbetatocopherol",-0.000459097852631168,0.006,0.938361615265502,"Continuous"
"319","gentisate",0.00709638136929296,0.005,0.19564456997424,"Continuous"
"320","gluconate",-0.0061521786208786,0.005,0.211170017240966,"Continuous"
"321","glucose",-0.00255094504488943,0.007,0.709029916060993,"Continuous"
"322","glucuronate",0.00241702993400845,0.004,0.564141548542357,"Continuous"
"323","glutamate",0.00803707417502282,0.006,0.198795238317369,"Continuous"
